name,target,predicted,0_prob,1_prob
G0404590.JPG,0,0,23.038273,-20.28472,
G0404591.JPG,0,0,17.668743,-14.618265,
G0404592.JPG,0,0,13.232383,-10.091169,
G0404593.JPG,0,0,2.259906,1.4174066,
G0404594.JPG,0,0,18.951744,-16.749493,
G0404595.JPG,0,0,23.498112,-21.25991,
G0404596.JPG,0,0,19.538918,-16.561682,
G0404597.JPG,0,0,18.345072,-15.919273,
G0404598.JPG,0,0,11.99867,-9.21258,
G0404599.JPG,0,0,13.610556,-11.242435,
G0404600.JPG,1,1,-14.625413,17.75773,
G0404601.JPG,0,0,20.173477,-18.972746,
G0404602.JPG,0,0,36.27093,-37.26252,
G0404603.JPG,0,0,30.408472,-30.001877,
G0404604.JPG,0,0,34.594456,-34.918026,
G0404605.JPG,0,0,25.790981,-24.79463,
G0404606.JPG,0,0,18.708261,-16.428724,
G0404607.JPG,1,1,-12.535983,15.829029,
G0404608.JPG,0,0,19.5788,-17.583117,
G0404609.JPG,0,0,30.345005,-31.053146,
G0404610.JPG,0,0,29.327265,-29.381712,
G0404611.JPG,0,0,31.526093,-31.902475,
G0404612.JPG,0,0,30.154455,-30.12195,
G0404613.JPG,0,0,13.3466425,-11.387745,
G0404614.JPG,1,1,0.36204624,3.0726974,
G0404615.JPG,0,0,3.593567,-0.11391059,
G0404616.JPG,0,0,26.602282,-27.008291,
G0404617.JPG,0,0,31.75075,-32.004555,
G0404618.JPG,0,0,32.10945,-31.866629,
G0404619.JPG,0,0,33.109028,-33.30786,
G0404620.JPG,0,0,30.483093,-30.89316,
G0404621.JPG,0,0,13.572484,-12.302976,
G0404622.JPG,1,1,-16.544495,19.445932,
G0404623.JPG,0,0,25.830963,-25.02276,
G0404624.JPG,0,0,33.87137,-34.889355,
G0404625.JPG,0,0,31.812855,-31.77764,
G0404626.JPG,0,0,33.339333,-34.400833,
G0404627.JPG,0,0,28.105782,-27.782755,
G0404628.JPG,0,0,10.219143,-7.5109854,
G0404629.JPG,1,1,-4.8237247,8.360167,
G0404630.JPG,0,0,13.136118,-10.276681,
G0404631.JPG,0,0,29.83841,-30.423782,
G0404632.JPG,0,0,30.429409,-30.177027,
G0404633.JPG,0,0,27.019154,-25.768385,
G0404634.JPG,0,0,28.753746,-27.640432,
G0404635.JPG,0,0,21.315096,-19.301908,
G0404636.JPG,0,0,11.998021,-10.376157,
G0404637.JPG,1,1,-8.2552595,10.902731,
G0404638.JPG,0,0,22.91316,-21.720385,
G0404639.JPG,0,0,27.935951,-28.032774,
G0404640.JPG,0,0,28.173231,-27.883244,
G0404641.JPG,0,0,25.816734,-24.683594,
G0404642.JPG,0,0,30.430172,-30.330496,
G0404643.JPG,0,0,22.12441,-20.508856,
G0404644.JPG,1,1,-10.094357,13.678766,
G0404645.JPG,0,0,12.775843,-10.121763,
G0404646.JPG,0,0,30.488554,-31.016125,
G0404647.JPG,0,0,29.510435,-28.77666,
G0404648.JPG,0,0,35.312065,-35.597946,
G0404649.JPG,0,0,25.260809,-23.483772,
G0404650.JPG,0,0,24.386084,-23.229593,
G0404651.JPG,0,0,15.574674,-13.86009,
G0404652.JPG,1,1,-13.945115,17.468357,
G0404653.JPG,0,0,25.528254,-25.078444,
G0404654.JPG,0,0,31.92019,-32.162445,
G0404655.JPG,0,0,29.23237,-28.914465,
G0404656.JPG,0,0,30.181446,-30.23463,
G0404657.JPG,0,0,29.724388,-29.719736,
G0404658.JPG,0,0,9.831671,-7.5320168,
G0404659.JPG,1,1,-14.776812,17.708088,
G0404660.JPG,0,0,24.409922,-23.301397,
G0404661.JPG,0,0,21.955492,-20.717146,
G0404662.JPG,0,0,35.183422,-36.14542,
G0404663.JPG,0,0,31.56708,-31.07323,
G0404664.JPG,0,0,30.072721,-29.566797,
G0404665.JPG,0,0,26.515638,-26.097198,
G0404666.JPG,0,0,12.274161,-10.174093,
G0404667.JPG,1,1,-8.920888,12.33703,
G0404668.JPG,0,0,28.371668,-28.541142,
G0404669.JPG,0,0,29.901304,-30.45269,
G0404670.JPG,0,0,31.99952,-31.940596,
G0404671.JPG,0,0,33.345276,-33.58424,
G0404672.JPG,0,0,26.16828,-26.142876,
G0404673.JPG,0,0,16.566246,-14.657741,
G0404674.JPG,1,1,-13.911362,17.322588,
G0404675.JPG,0,0,22.10184,-21.534372,
G0404676.JPG,0,0,30.557123,-30.32931,
G0404677.JPG,0,0,36.184036,-37.16745,
G0404678.JPG,0,0,23.170351,-21.48196,
G0404679.JPG,0,0,32.08636,-31.99798,
G0404680.JPG,0,0,20.724726,-18.959896,
G0404681.JPG,1,1,-0.9645847,4.2809305,
G0404682.JPG,0,1,0.40943885,2.7679949,
G0404683.JPG,0,0,30.153452,-30.805685,
G0404684.JPG,0,0,26.535666,-26.909407,
