name,target,predicted,0_prob,1_prob
G0330671.JPG,0,0,19.358282,-17.159891,
G0330672.JPG,0,0,19.178507,-16.611942,
G0330673.JPG,0,0,22.961334,-21.07942,
G0330674.JPG,0,0,18.719568,-16.873152,
G0330675.JPG,0,0,17.456715,-15.893587,
G0330676.JPG,0,0,19.979057,-18.007368,
G0330677.JPG,0,0,4.8235445,-1.0465558,
G0330678.JPG,1,0,1.921881,1.2824173,
G0330679.JPG,0,0,12.354935,-9.574814,
G0330680.JPG,0,0,24.513855,-22.73083,
G0330681.JPG,0,0,17.420662,-14.9244375,
G0330682.JPG,0,0,16.65037,-13.423474,
G0330683.JPG,0,0,24.235617,-22.483448,
G0330684.JPG,0,0,20.494946,-19.02651,
G0330685.JPG,1,0,3.9181035,-0.13730541,
G0330686.JPG,0,1,-10.131663,13.35971,
G0330687.JPG,0,0,18.496033,-17.012016,
G0330688.JPG,0,0,24.300142,-23.049974,
G0330689.JPG,0,0,19.944904,-17.579784,
G0330690.JPG,0,0,19.922552,-17.334114,
G0330691.JPG,0,0,12.753573,-9.770121,
G0330692.JPG,0,0,7.5470505,-3.8744528,
G0330693.JPG,1,1,-12.870389,16.573343,
G0330694.JPG,0,0,19.738428,-17.641644,
G0330695.JPG,0,0,29.552555,-29.553604,
G0330696.JPG,0,0,32.60376,-33.037067,
G0330697.JPG,0,0,31.35901,-30.720415,
G0330698.JPG,0,0,24.28262,-22.8116,
G0330699.JPG,0,0,17.846502,-16.191053,
G0330700.JPG,0,0,3.4525254,-0.19837219,
G0330701.JPG,1,1,-4.02373,7.6351447,
G0330702.JPG,0,0,26.288021,-26.37021,
G0330703.JPG,0,0,28.355635,-28.249224,
G0330704.JPG,0,0,20.214169,-18.280098,
G0330705.JPG,0,0,22.943762,-21.112873,
G0330706.JPG,0,0,25.095152,-24.347666,
G0330707.JPG,0,0,13.3213215,-10.703097,
G0330708.JPG,1,1,-12.688983,16.144308,
G0330709.JPG,0,0,17.936749,-16.644333,
G0330710.JPG,0,0,23.64162,-22.507174,
G0330711.JPG,0,0,30.768034,-30.290976,
G0330712.JPG,0,0,32.383762,-32.09175,
G0330713.JPG,0,0,22.78343,-21.4165,
G0330714.JPG,0,0,18.112526,-16.479364,
G0330715.JPG,1,0,2.484749,1.1286836,
G0330716.JPG,0,1,-3.4117281,6.875763,
G0330717.JPG,0,0,19.44262,-17.991465,
G0330718.JPG,0,0,25.850224,-24.944975,
G0330719.JPG,0,0,26.47857,-25.172823,
G0330720.JPG,0,0,20.177803,-18.134178,
G0330721.JPG,0,0,20.628008,-19.159832,
G0330722.JPG,1,0,7.5431466,-4.300377,
G0330723.JPG,0,1,-5.694836,9.430899,
G0330724.JPG,0,0,23.762772,-22.040157,
G0330725.JPG,0,0,26.617874,-25.411743,
G0330726.JPG,0,0,25.150824,-23.368176,
G0330727.JPG,0,0,21.02796,-18.632212,
G0330728.JPG,0,0,27.428558,-26.688396,
G0330729.JPG,0,0,20.974983,-19.475319,
