name,target,predicted,0_prob,1_prob
G0846515.JPG,0,1,0.8909321,3.198853,
G0846516.JPG,0,0,4.946619,-1.1133704,
G0846517.JPG,0,0,8.074449,-4.460209,
G0846518.JPG,0,0,25.916164,-23.953268,
G0846519.JPG,0,0,22.831131,-20.429892,
G0846520.JPG,0,0,23.619917,-21.328997,
G0846521.JPG,0,0,17.841398,-15.304314,
G0846522.JPG,0,0,13.242001,-9.834771,
G0846523.JPG,0,0,9.955248,-6.3925133,
G0846524.JPG,1,1,0.40697762,3.234456,
G0846525.JPG,0,0,10.981043,-7.6202865,
G0846526.JPG,0,0,15.0093155,-11.87017,
G0846527.JPG,0,0,27.050045,-25.837788,
G0846528.JPG,0,0,27.84116,-26.132547,
G0846529.JPG,0,0,22.248322,-20.00871,
G0846530.JPG,0,0,15.402717,-12.828833,
G0846531.JPG,1,1,-6.0926714,9.55154,
G0846532.JPG,0,0,5.338643,-2.4734094,
G0846533.JPG,0,0,24.61393,-24.59321,
G0846534.JPG,0,0,26.351393,-24.954842,
G0846535.JPG,0,0,20.853807,-18.498552,
G0846536.JPG,0,0,14.867062,-11.579212,
G0846537.JPG,0,0,16.073788,-13.51387,
G0846538.JPG,1,1,-7.2437954,11.245287,
G0846539.JPG,0,0,18.34585,-16.13423,
G0846540.JPG,0,0,25.916727,-25.052563,
G0846541.JPG,0,0,41.778683,-42.57098,
G0846542.JPG,0,0,32.64331,-32.15123,
G0846543.JPG,0,0,19.055462,-16.716286,
G0846544.JPG,0,1,1.2835784,1.9369617,
G0846545.JPG,1,0,4.66655,-1.1128252,
G0846546.JPG,0,0,26.64153,-26.583805,
G0846547.JPG,0,0,17.237741,-15.579614,
G0846548.JPG,0,0,21.22323,-18.821123,
G0846549.JPG,0,0,17.698158,-15.130804,
G0846550.JPG,0,0,13.393221,-10.624743,
G0846551.JPG,1,1,0.4200377,3.3341694,
G0846552.JPG,0,0,15.258624,-12.59921,
G0846553.JPG,0,0,24.43034,-22.70931,
G0846554.JPG,0,0,31.36569,-30.573864,
G0846555.JPG,0,0,37.324375,-37.000206,
G0846556.JPG,0,0,24.262865,-22.694935,
G0846557.JPG,0,0,15.440571,-12.904526,
G0846558.JPG,1,1,-11.562756,15.418228,
G0846559.JPG,0,0,15.204471,-12.830316,
G0846560.JPG,0,0,28.278084,-27.534859,
G0846561.JPG,0,0,31.309973,-30.310444,
G0846562.JPG,0,0,19.8017,-17.30675,
G0846563.JPG,0,0,15.631711,-13.041135,
G0846564.JPG,0,0,4.684288,-1.6408315,
G0846565.JPG,1,0,2.9040854,0.7307085,
G0846566.JPG,0,0,27.237524,-26.365925,
G0846567.JPG,0,0,27.81225,-27.189419,
G0846568.JPG,0,0,42.161247,-42.709663,
G0846569.JPG,0,0,34.655014,-34.266945,
G0846570.JPG,0,0,14.869077,-12.0671625,
G0846571.JPG,0,1,-0.16548121,3.5384831,
G0846572.JPG,1,0,2.618985,0.8236673,
G0846573.JPG,0,0,27.224508,-27.112865,
G0846574.JPG,0,0,27.528088,-26.052538,
G0846575.JPG,0,0,26.422802,-24.667627,
G0846576.JPG,0,0,24.87909,-23.170855,
G0846577.JPG,0,1,1.0432982,2.046111,
G0846578.JPG,1,1,-0.4443055,4.101049,
G0846579.JPG,0,0,12.168082,-8.838099,
G0846580.JPG,0,0,24.881536,-23.51926,
G0846581.JPG,0,0,38.32146,-37.917564,
G0846582.JPG,0,0,31.076624,-29.720745,
G0846583.JPG,0,0,22.39185,-20.177416,
G0846584.JPG,0,0,13.174969,-10.006436,
G0846585.JPG,1,1,-12.052767,15.730668,
G0846586.JPG,0,0,12.717523,-11.647977,
G0846587.JPG,0,0,24.355505,-22.235912,
G0846588.JPG,0,0,30.000309,-28.811121,
G0846589.JPG,0,0,19.414103,-16.922478,
G0846590.JPG,0,0,13.867975,-11.02784,
G0846591.JPG,1,1,-5.7068686,9.644523,
G0846592.JPG,0,0,14.838458,-12.219564,
G0846593.JPG,0,0,29.07386,-27.968603,
G0846594.JPG,0,0,25.490177,-24.578094,
G0846595.JPG,0,0,38.86459,-39.400974,
G0846596.JPG,0,0,29.092464,-28.045134,
G0846597.JPG,0,0,15.170341,-12.414618,
G0846598.JPG,1,1,-10.728031,14.501351,
G0846599.JPG,0,0,21.797497,-19.920864,
G0846600.JPG,0,0,27.008108,-26.40911,
G0846601.JPG,0,0,34.647038,-34.793236,
G0846602.JPG,0,0,29.326237,-28.020008,
G0846603.JPG,0,0,20.937195,-18.780127,
G0846604.JPG,0,0,8.673004,-6.153493,
G0846605.JPG,1,1,-3.8164,7.5645313,
G0846606.JPG,0,0,20.956636,-19.493362,
G0846607.JPG,0,0,24.079557,-22.60602,
G0846608.JPG,0,0,39.945625,-40.446236,
G0846609.JPG,0,0,28.924784,-27.578882,
G0846610.JPG,0,0,19.211658,-16.809008,
G0846611.JPG,0,0,7.331328,-4.5911555,
G0846612.JPG,1,0,5.274627,-1.85537,
G0846613.JPG,0,0,22.727295,-21.435595,
G0846614.JPG,0,0,23.561739,-22.812422,
G0846615.JPG,0,0,22.658834,-21.190596,
