name,predicted,target,softmax_0,softmax_1
G0215860.JPG,0,0,0.9999933242797852,6.732431756972801e-06
G0205223.JPG,1,0,0.009354197420179844,0.9906457662582397
G0205235.JPG,0,0,0.9999998807907104,1.7870948454401514e-07
G0205395.JPG,0,0,0.9998620748519897,0.00013790793309453875
G0215574.JPG,0,0,0.9999984502792358,1.5310971548387897e-06
G0215579.JPG,0,0,1.0,2.1829085260024188e-31
G0205096.JPG,0,0,1.0,7.100129272395045e-16
G0215689.JPG,0,0,1.0,4.556585386783496e-10
G0215878.JPG,0,0,1.0,4.833460298669934e-09
G0205409.JPG,1,1,0.24027499556541443,0.759725034236908
G0205086.JPG,0,0,1.0,4.730309033362801e-09
G0205323.JPG,0,0,1.0,1.3826586542364794e-09
G0215682.JPG,0,0,1.0,8.487032149111229e-13
G0215534.JPG,0,0,1.0,4.02283078175159e-17
G0215834.JPG,0,0,1.0,2.923493669371169e-10
G0215721.JPG,1,1,0.009034582413733006,0.9909653663635254
G0205307.JPG,0,0,1.0,1.3777981533458217e-10
G0215867.JPG,0,0,0.9999998807907104,7.211198038703515e-08
G0215814.JPG,1,0,0.017576390877366066,0.9824236631393433
G0205144.JPG,0,0,0.9986106157302856,0.0013893573777750134
G0215744.JPG,0,0,0.9999992847442627,6.883952892167144e-07
G0205192.JPG,0,0,0.9994712471961975,0.0005287512321956456
G0215825.JPG,0,0,1.0,2.141318776255293e-21
G0215514.JPG,0,0,1.0,2.028198095582745e-11
G0215770.JPG,0,0,0.993285596370697,0.0067144096828997135
G0215550.JPG,0,0,1.0,1.218364586994187e-23
G0215600.JPG,0,0,1.0,9.4554004059494e-22
G0215645.JPG,0,0,1.0,3.667824609299413e-15
G0215726.JPG,0,0,1.0,1.3402730438138066e-15
G0205179.JPG,1,1,0.0015322078252211213,0.998467743396759
G0205444.JPG,1,0,0.3409102261066437,0.6590898036956787
G0215677.JPG,1,1,0.06809009611606598,0.9319098591804504
G0205097.JPG,0,0,0.9999985694885254,1.4253006384024047e-06
G0205133.JPG,0,0,0.6881222128868103,0.3118778169155121
G0215609.JPG,0,0,1.0,5.0171275893017713e-23
G0215802.JPG,0,0,0.9999651908874512,3.4759224945446476e-05
