year,trial,date,camera,range,image,class,position,img_path ,score
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476146.JPG,0,234,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476269.JPG,0,357,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476215.JPG,1,303,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476024.JPG,1,112,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486354.JPG,0,442,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486314.JPG,0,402,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476023.JPG,0,111,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476261.JPG,0,349,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475943.JPG,0,31,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476119.JPG,0,207,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475992.JPG,0,80,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475996.JPG,1,84,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486383.JPG,0,471,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475970.JPG,0,58,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475944.JPG,0,32,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475914.JPG,0,2,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476124.JPG,0,212,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475923.JPG,0,11,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476040.JPG,0,128,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475961.JPG,1,49,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486409.JPG,0,497,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486410.JPG,0,498,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486347.JPG,0,435,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476102.JPG,0,190,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486382.JPG,0,470,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475925.JPG,0,13,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476018.JPG,0,106,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476149.JPG,0,237,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476044.JPG,1,132,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476139.JPG,0,227,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475988.JPG,0,76,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476147.JPG,1,235,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486421.JPG,0,509,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486318.JPG,0,406,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486346.JPG,0,434,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476066.JPG,0,154,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475924.JPG,0,12,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486441.JPG,1,529,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476181.JPG,1,269,2019/NUE_1/2019-07-10/left_middle_L1/range_8,1.0
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476196.JPG,0,284,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486415.JPG,0,503,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475939.JPG,0,27,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.5
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475938.JPG,0,26,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0486451.JPG,0,539,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.25
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0475976.JPG,0,64,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
2019,NUE_1,2019-07-10,left_middle_L1,range_8,G0476176.JPG,0,264,2019/NUE_1/2019-07-10/left_middle_L1/range_8,0.75
