year,trial,date,camera,range,image,class,position,img_path ,score
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556830.JPG,0,75,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556759.JPG,0,4,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556834.JPG,0,79,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556821.JPG,0,66,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556818.JPG,0,63,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556907.JPG,1,152,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556791.JPG,0,36,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556804.JPG,0,49,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556855.JPG,0,100,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556816.JPG,0,61,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556887.JPG,0,132,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556805.JPG,0,50,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556843.JPG,0,88,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556786.JPG,0,31,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556919.JPG,0,164,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556814.JPG,0,59,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556824.JPG,0,69,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556922.JPG,0,167,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556784.JPG,0,29,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556783.JPG,0,28,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556796.JPG,0,41,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556789.JPG,0,34,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556870.JPG,0,115,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556802.JPG,0,47,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556924.JPG,0,169,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556794.JPG,0,39,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556854.JPG,0,99,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556904.JPG,0,149,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556819.JPG,1,64,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556895.JPG,1,140,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556770.JPG,0,15,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556875.JPG,1,120,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556917.JPG,0,162,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556899.JPG,0,144,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556902.JPG,0,147,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556897.JPG,0,142,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556877.JPG,0,122,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556793.JPG,1,38,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556865.JPG,0,110,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556909.JPG,0,154,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556792.JPG,0,37,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556881.JPG,0,126,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556874.JPG,0,119,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556837.JPG,1,82,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556813.JPG,0,58,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556828.JPG,0,73,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556898.JPG,0,143,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556835.JPG,0,80,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556883.JPG,0,128,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556760.JPG,0,5,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556768.JPG,1,13,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556892.JPG,0,137,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556910.JPG,0,155,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556882.JPG,1,127,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556850.JPG,1,95,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556806.JPG,1,51,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556866.JPG,0,111,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556844.JPG,1,89,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556920.JPG,1,165,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556893.JPG,0,138,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556758.JPG,0,3,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556779.JPG,0,24,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556772.JPG,0,17,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556797.JPG,0,42,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556798.JPG,0,43,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556900.JPG,0,145,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556847.JPG,0,92,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556831.JPG,1,76,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556763.JPG,0,8,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556785.JPG,0,30,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_6_click_1,G0556916.JPG,0,161,2020/NUE_1/2020-07-06/left_middle_L1/range_6_click_1,0.25
