name,predicted,target,prob_0,prob_1,softmax_0,softmax_1
G0025869.JPG,0,0,15.886877059936523,-9.485315322875977,1.0,9.571871940894372e-12
G0025870.JPG,0,0,21.795177459716797,-14.11205768585205,1.0,2.5449914875511266e-16
G0025871.JPG,0,0,21.588314056396484,-13.737373352050781,1.0,4.55248868930138e-16
G0025872.JPG,0,0,15.851256370544434,-9.379081726074219,1.0,1.1030697188996186e-11
G0025873.JPG,0,0,12.629372596740723,-6.952737808227539,1.0,3.130380177296388e-09
G0025874.JPG,0,0,10.488460540771484,-5.060842037200928,0.9999998807907104,1.7661331241924927e-07
G0025875.JPG,1,1,0.1575763076543808,4.734661102294922,0.01018013246357441,0.9898199439048767
G0025876.JPG,0,0,3.2838969230651855,1.5615164041519165,0.8484352231025696,0.1515648066997528
G0025877.JPG,0,0,8.424395561218262,-2.823545455932617,0.999987006187439,1.3033937648287974e-05
G0025878.JPG,0,0,22.16737174987793,-14.120314598083496,1.0,1.739636267070882e-16
G0025879.JPG,0,0,31.464353561401367,-20.537168502807617,1.0,2.6063090250619245e-23
G0025880.JPG,0,0,22.299657821655273,-14.267354011535645,1.0,1.3156735129596473e-16
G0025881.JPG,0,0,16.201980590820312,-9.990619659423828,1.0,4.214036238014973e-12
G0025882.JPG,0,0,16.034442901611328,-9.752209663391113,1.0,6.324111373468e-12
G0025883.JPG,0,0,6.1503753662109375,-1.4684572219848633,0.9995090961456299,0.0004908737610094249
G0025884.JPG,1,1,-1.248823642730713,6.373863220214844,0.0004889863193966448,0.9995110034942627
G0025885.JPG,0,0,10.994120597839355,-5.607111930847168,0.9999998807907104,6.168453126065288e-08
G0025886.JPG,0,0,18.240646362304688,-11.086649894714355,1.0,1.8336509611041607e-13
G0025887.JPG,0,0,16.419614791870117,-9.606768608093262,1.0,4.976061663414244e-12
G0025888.JPG,0,0,14.057114601135254,-7.527595520019531,1.0,4.225517713507543e-10
G0025889.JPG,0,0,12.122175216674805,-6.104959964752197,1.0,1.21354517546024e-08
G0025890.JPG,0,0,7.9268927574157715,-3.0148768424987793,0.9999822378158569,1.770280687196646e-05
G0025891.JPG,1,1,-4.052721977233887,9.097789764404297,1.9444846657279413e-06,0.9999980926513672
G0025892.JPG,0,0,6.5814642906188965,-2.422065496444702,0.9998769760131836,0.00012295987107791007
G0025893.JPG,0,0,24.818845748901367,-16.18060874938965,1.0,1.563735007002016e-18
G0025894.JPG,0,0,27.37287139892578,-18.123849868774414,1.0,1.7419105381265506e-20
G0025895.JPG,0,0,33.0572509765625,-22.134721755981445,1.0,1.0725847877602903e-24
G0025896.JPG,0,0,17.02349281311035,-10.519928932189941,1.0,1.0915497021882214e-12
G0025897.JPG,0,0,21.430553436279297,-13.991887092590332,1.0,4.1326628970440947e-16
G0025898.JPG,1,0,-2.5083210468292236,7.309697151184082,5.445845454232767e-05,0.9999455213546753
G0025899.JPG,1,1,-1.9911497831344604,6.470870494842529,0.00021130008099135011,0.9997887015342712
G0025900.JPG,0,0,19.392744064331055,-11.700817108154297,1.0,3.1350031078070106e-14
G0025901.JPG,0,0,20.76500129699707,-12.930644989013672,1.0,2.3236241913465435e-15
G0025902.JPG,0,0,24.386505126953125,-15.367012023925781,1.0,5.435842624400904e-18
G0025903.JPG,0,0,16.326915740966797,-9.613370895385742,1.0,5.423462894060815e-12
G0025904.JPG,0,0,10.826970100402832,-5.459681034088135,0.9999998807907104,8.448839139418851e-08
G0025905.JPG,0,1,8.914741516113281,-4.31286096572876,0.9999982118606567,1.800216296032886e-06
G0025906.JPG,1,0,0.15342287719249725,3.9873201847076416,0.021167421713471413,0.9788326025009155
G0025907.JPG,0,0,11.468649864196777,-6.262073993682861,1.0,1.9936287287691812e-08
G0025908.JPG,0,0,23.371774673461914,-15.096942901611328,1.0,1.9644790122499434e-17
G0025909.JPG,0,0,20.06568145751953,-12.553088188171387,1.0,6.820997929077744e-15
G0025910.JPG,0,0,16.059232711791992,-9.18474292755127,1.0,1.0881286323372041e-11
G0025911.JPG,0,0,24.237966537475586,-15.662635803222656,1.0,4.692321404640265e-18
G0025912.JPG,0,0,9.461081504821777,-3.7159829139709473,0.9999980926513672,1.8935317029900034e-06
G0025913.JPG,1,1,-2.700793981552124,7.815532684326172,2.7089781724498607e-05,0.999972939491272
G0025914.JPG,1,0,-5.869297504425049,11.547989845275879,2.72752043173341e-08,1.0
G0025915.JPG,0,0,23.49750518798828,-15.310783386230469,1.0,1.3988605194478186e-17
G0025916.JPG,0,0,26.641698837280273,-16.881946563720703,1.0,1.2529156104324392e-19
G0025917.JPG,0,0,25.95778465270996,-16.53318977355957,1.0,3.5188788000706886e-19
G0025918.JPG,0,0,18.523805618286133,-11.333344459533691,1.0,1.0794537735458326e-13
G0025919.JPG,0,0,9.83368968963623,-4.389044284820557,0.9999992847442627,6.654947242168419e-07
G0025920.JPG,1,1,1.0269770622253418,3.6022539138793945,0.07074660807847977,0.929253339767456
G0025921.JPG,1,0,-6.033649921417236,11.300932884216309,2.9626894715306662e-08,1.0
G0025922.JPG,0,0,5.935118198394775,-1.3130829334259033,0.9992890357971191,0.0007109470316208899
G0025923.JPG,0,0,17.27061653137207,-10.503697395324707,1.0,8.664994720006258e-13
G0025924.JPG,0,0,16.308732986450195,-9.80062198638916,1.0,4.579845183649844e-12
G0025925.JPG,0,0,26.830366134643555,-17.250404357910156,1.0,7.177344716250613e-20
G0025926.JPG,0,0,13.775787353515625,-7.7296552658081055,1.0,4.574088330322468e-10
G0025927.JPG,0,0,9.774601936340332,-4.396798133850098,0.9999992847442627,7.005495490375324e-07
G0025928.JPG,1,1,-1.973933458328247,6.376426696777344,0.0002362556115258485,0.9997637867927551
G0025929.JPG,0,0,15.408745765686035,-9.119571685791016,1.0,2.2258068652081242e-11
G0025930.JPG,0,0,15.360361099243164,-9.219795227050781,1.0,2.1133612221335696e-11
G0025931.JPG,0,0,21.306732177734375,-13.484936714172363,1.0,7.765521298066581e-16
G0025932.JPG,0,0,14.810519218444824,-8.658280372619629,1.0,6.421401604894683e-11
G0025933.JPG,0,0,15.274941444396973,-9.036467552185059,1.0,2.7649623909886678e-11
G0025934.JPG,0,0,11.964034080505371,-6.415187835693359,1.0,1.0423292451378074e-08
G0025935.JPG,1,1,-1.8288018703460693,6.017201900482178,0.0003911596431862563,0.9996088147163391
G0025936.JPG,0,0,5.764280796051025,-1.4383137226104736,0.9992558360099792,0.0007440969930030406
G0025937.JPG,0,0,13.571419715881348,-7.577746391296387,1.0,6.53181508880607e-10
G0025938.JPG,0,0,22.00066375732422,-14.046998023986816,1.0,2.2115655705428418e-16
G0025939.JPG,0,0,17.605173110961914,-10.700178146362305,1.0,5.094976090330716e-13
G0025940.JPG,0,0,8.595887184143066,-3.9216010570526123,0.9999963045120239,3.6620326682168525e-06
G0025941.JPG,0,0,16.41475486755371,-9.991847038269043,1.0,3.402192806992166e-12
G0025942.JPG,1,0,-2.165280342102051,6.464755058288574,0.0001786264037946239,0.9998213648796082
G0025943.JPG,1,1,-5.820559501647949,10.783867835998535,6.148777487169355e-08,0.9999998807907104
G0025944.JPG,0,0,12.510404586791992,-6.755507469177246,1.0,4.294584243780264e-09
G0025945.JPG,0,0,24.756160736083984,-15.702993392944336,1.0,2.684191161567224e-18
G0025946.JPG,0,0,17.35404396057129,-10.679108619689941,1.0,6.688921877322229e-13
G0025947.JPG,0,0,18.844322204589844,-12.079564094543457,1.0,3.7147300751931567e-14
G0025948.JPG,0,0,20.41579818725586,-13.118242263793945,1.0,2.731180870181528e-15
G0025949.JPG,0,1,12.991055488586426,-7.444551467895508,1.0,1.3333011361638114e-09
G0025950.JPG,1,0,-1.7173986434936523,5.759421348571777,0.0005657344008795917,0.9994342923164368
G0025951.JPG,0,0,14.014364242553711,-7.97906494140625,1.0,2.807857280018311e-10
G0025952.JPG,0,0,19.46367835998535,-12.130851745605469,1.0,1.8996340145436413e-14
G0025953.JPG,0,0,30.145362854003906,-19.949153900146484,1.0,1.7548007626072223e-22
G0025954.JPG,0,0,22.33565330505371,-14.082484245300293,1.0,1.5268776049372608e-16
G0025955.JPG,0,0,10.182380676269531,-5.026110649108887,0.9999997615814209,2.483339187620004e-07
G0025956.JPG,0,0,12.640206336975098,-6.692677021026611,1.0,4.016384114180482e-09
G0025957.JPG,1,1,-3.745959997177124,8.73617172241211,3.7938250443403376e-06,0.9999961853027344
G0025958.JPG,1,0,-1.262004017829895,6.321928024291992,0.0005082992138341069,0.9994916915893555
G0025959.JPG,0,0,8.366494178771973,-3.871861696243286,0.9999951124191284,4.841138888878049e-06
G0025960.JPG,0,0,20.395893096923828,-12.64567756652832,1.0,4.469174952125921e-15
G0025961.JPG,0,0,21.105844497680664,-13.083356857299805,1.0,1.4184646668781008e-15
G0025962.JPG,0,0,20.901519775390625,-13.210858345031738,1.0,1.5317321360464324e-15
G0025963.JPG,0,0,13.54999828338623,-7.516657829284668,1.0,7.093612919284453e-10
G0025964.JPG,0,1,3.601989507675171,0.3948824107646942,0.9611008167266846,0.038899146020412445
G0025965.JPG,1,0,-2.9123804569244385,6.829129219055176,5.878827505512163e-05,0.9999412298202515
G0025966.JPG,0,0,4.019094944000244,0.08292525261640549,0.9808509349822998,0.01914900727570057
G0025967.JPG,0,0,20.25013542175293,-12.270874977111816,1.0,7.521495870522945e-15
G0025968.JPG,0,0,21.389095306396484,-13.345538139343262,1.0,8.221290139347214e-16
G0025969.JPG,0,0,21.476991653442383,-13.641822814941406,1.0,5.598780843441334e-16
G0025970.JPG,0,0,20.27007293701172,-12.661971092224121,1.0,4.9864859251013815e-15
G0025971.JPG,0,0,10.763922691345215,-4.977237224578857,0.9999998807907104,1.4578111517948855e-07
G0025972.JPG,1,0,-4.247290134429932,9.318346977233887,1.2838605698561878e-06,0.9999986886978149
G0025973.JPG,1,1,1.7411595582962036,3.351592779159546,0.16652847826480865,0.8334715962409973
G0025974.JPG,0,0,12.860838890075684,-6.894456386566162,1.0,2.632597473350984e-09
G0025975.JPG,0,0,25.184711456298828,-16.29045867919922,1.0,9.717676477242341e-19
G0025976.JPG,0,0,21.79785919189453,-13.636802673339844,1.0,4.0824595189581283e-16
G0025977.JPG,0,0,15.11422348022461,-8.551166534423828,1.0,5.275355152711825e-11
G0025978.JPG,0,0,14.858327865600586,-8.223129272460938,1.0,9.459115435372922e-11
G0025979.JPG,0,1,2.4777629375457764,2.17464017868042,0.5752056837081909,0.4247942864894867
G0025980.JPG,1,0,-4.989893436431885,9.868765830993652,3.523432212659827e-07,0.9999996423721313
G0025981.JPG,0,0,13.391136169433594,-7.58275032043457,1.0,7.7831752154367e-10
G0025982.JPG,0,0,23.01285743713379,-14.603034019470215,1.0,4.6092081992063453e-17
G0025983.JPG,0,0,19.40117073059082,-12.116230010986328,1.0,2.0519500202177514e-14
G0025984.JPG,0,0,21.604990005493164,-13.793898582458496,1.0,4.2311500647993123e-16
G0025985.JPG,0,0,23.977338790893555,-15.996603965759277,1.0,4.360513618346256e-18
G0025986.JPG,0,0,6.214627265930176,-1.7626981735229492,0.9996569156646729,0.0003430382930673659
G0025987.JPG,1,1,-6.340448379516602,11.929293632507324,1.1629265550539003e-08,1.0
G0025988.JPG,0,0,11.516012191772461,-6.2632365226745605,1.0,1.8991977768223478e-08
G0025989.JPG,0,0,17.139516830444336,-10.843442916870117,1.0,7.033233045440623e-13
G0025990.JPG,0,0,12.644221305847168,-6.8501739501953125,1.0,3.4173643914670038e-09
G0025991.JPG,0,0,22.362621307373047,-14.235838890075684,1.0,1.27494155141076e-16
G0025992.JPG,0,0,18.707317352294922,-11.568229675292969,1.0,7.103902698295944e-14
G0025993.JPG,0,1,7.579580783843994,-2.7857470512390137,0.9999685287475586,3.150515476590954e-05
G0025994.JPG,1,0,-1.5007803440093994,5.966586589813232,0.0005711044068448246,0.9994288086891174
G0025995.JPG,0,0,8.53669261932373,-4.139523983001709,0.9999969005584717,3.1245533591572894e-06
G0025996.JPG,0,0,10.400018692016602,-5.164297580718994,0.9999998807907104,1.7398167528881459e-07
G0025997.JPG,0,0,15.17467975616455,-8.842772483825684,1.0,3.709821685959902e-11
G0025998.JPG,0,0,15.041378021240234,-8.551202774047852,1.0,5.673778114001493e-11
G0025999.JPG,0,0,15.084595680236816,-8.694089889526367,1.0,4.710290144038787e-11
G0026000.JPG,0,0,12.036724090576172,-5.830868244171143,1.0,1.738615118540565e-08
G0026001.JPG,0,0,2.4647905826568604,2.4429166316986084,0.5054682493209839,0.4945317506790161
G0026002.JPG,0,1,3.6065385341644287,1.2617660760879517,0.912517786026001,0.08748219162225723
G0026003.JPG,0,0,9.610886573791504,-4.7916259765625,0.9999994039535522,5.559913347497059e-07
G0026004.JPG,0,0,18.95704460144043,-11.362835884094238,1.0,6.795834782500482e-14
