year,trial,date,camera,range,image,class,position,img_path ,score
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023223.JPG,0,1,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023224.JPG,0,2,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023225.JPG,0,3,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023226.JPG,0,4,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023227.JPG,0,5,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023228.JPG,0,6,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023229.JPG,0,7,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023230.JPG,0,8,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023231.JPG,1,9,2019/Outlook/2019-06-24/left_inside_L0/range_2,1.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023232.JPG,0,10,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023233.JPG,0,11,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023234.JPG,0,12,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023235.JPG,0,13,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023236.JPG,0,14,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023237.JPG,1,15,2019/Outlook/2019-06-24/left_inside_L0/range_2,1.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023238.JPG,0,16,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023239.JPG,0,17,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023240.JPG,0,18,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023241.JPG,0,19,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023242.JPG,0,20,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023243.JPG,0,21,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023244.JPG,0,22,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023245.JPG,1,23,2019/Outlook/2019-06-24/left_inside_L0/range_2,1.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023246.JPG,0,24,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023247.JPG,0,25,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023248.JPG,0,26,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023249.JPG,0,27,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023250.JPG,0,28,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023251.JPG,1,29,2019/Outlook/2019-06-24/left_inside_L0/range_2,1.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023252.JPG,0,30,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023253.JPG,0,31,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023254.JPG,0,32,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023255.JPG,0,33,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023256.JPG,0,34,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023257.JPG,0,35,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023258.JPG,1,36,2019/Outlook/2019-06-24/left_inside_L0/range_2,1.0
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023259.JPG,0,37,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.75
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023260.JPG,0,38,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.5
2019,Outlook,2019-06-24,left_inside_L0,range_2,G0023261.JPG,0,39,2019/Outlook/2019-06-24/left_inside_L0/range_2,0.25
