year,trial,date,camera,range,image,class,position,img_path ,score
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598141.JPG,0,1,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598142.JPG,0,2,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598143.JPG,0,3,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598144.JPG,0,4,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598145.JPG,0,5,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598146.JPG,1,6,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598147.JPG,0,7,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598148.JPG,0,8,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598149.JPG,0,9,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598150.JPG,0,10,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598151.JPG,0,11,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598152.JPG,1,12,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598153.JPG,0,13,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598154.JPG,0,14,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598155.JPG,0,15,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598156.JPG,0,16,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598157.JPG,0,17,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598158.JPG,1,18,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598159.JPG,0,19,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598160.JPG,0,20,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598161.JPG,0,21,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598162.JPG,0,22,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598163.JPG,0,23,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598164.JPG,0,24,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598165.JPG,1,25,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598166.JPG,0,26,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598167.JPG,0,27,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598168.JPG,0,28,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598169.JPG,0,29,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598170.JPG,0,30,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598171.JPG,1,31,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598172.JPG,0,32,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598173.JPG,0,33,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598174.JPG,0,34,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598175.JPG,0,35,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598176.JPG,0,36,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598177.JPG,1,37,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598178.JPG,0,38,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598179.JPG,0,39,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598180.JPG,0,40,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598181.JPG,0,41,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598182.JPG,0,42,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598183.JPG,1,43,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598184.JPG,0,44,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598185.JPG,0,45,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598186.JPG,0,46,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598187.JPG,0,47,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598188.JPG,0,48,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598189.JPG,0,49,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598190.JPG,1,50,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598191.JPG,0,51,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598192.JPG,0,52,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598193.JPG,0,53,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598194.JPG,0,54,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598195.JPG,0,55,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598196.JPG,1,56,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,1.0
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598197.JPG,0,57,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.75
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598198.JPG,0,58,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598199.JPG,0,59,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598200.JPG,0,60,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.25
2020,NUE_1,2020-07-06,left_middle_L1,range_8_click_1,G0598201.JPG,0,61,2020/NUE_1/2020-07-06/left_middle_L1/range_8_click_1,0.5
