year,trial,date,camera,range,image,class,position,img_path ,score
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264404.JPG,0,1,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264405.JPG,0,2,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264406.JPG,0,3,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264407.JPG,0,4,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264408.JPG,0,5,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264409.JPG,1,6,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264410.JPG,0,7,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264411.JPG,0,8,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264412.JPG,0,9,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264413.JPG,0,10,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264414.JPG,0,11,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264415.JPG,0,12,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264416.JPG,1,13,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264417.JPG,0,14,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264418.JPG,0,15,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264419.JPG,0,16,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264420.JPG,0,17,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264421.JPG,0,18,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264422.JPG,1,19,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264423.JPG,0,20,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264424.JPG,0,21,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264425.JPG,0,22,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264426.JPG,0,23,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264427.JPG,0,24,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264428.JPG,0,25,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264429.JPG,1,26,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264430.JPG,0,27,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264431.JPG,0,28,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264432.JPG,0,29,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264433.JPG,0,30,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264434.JPG,0,31,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264435.JPG,1,32,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264436.JPG,0,33,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264437.JPG,0,34,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264438.JPG,0,35,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264439.JPG,0,36,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264440.JPG,0,37,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264441.JPG,0,38,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264442.JPG,1,39,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264443.JPG,0,40,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264444.JPG,0,41,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264445.JPG,0,42,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264446.JPG,0,43,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264447.JPG,0,44,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264448.JPG,1,45,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264449.JPG,0,46,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264450.JPG,0,47,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264451.JPG,0,48,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264452.JPG,0,49,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264453.JPG,0,50,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264454.JPG,0,51,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_7_click_1,G0264455.JPG,1,52,2020/NUE_1/2020-06-22/left_middle_L1/range_7_click_1,1.0
