year,trial,date,camera,range,image,class,position,img_path ,score
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289206.JPG,0,1,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.0
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289207.JPG,0,2,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.0
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289208.JPG,0,3,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.0
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289209.JPG,0,4,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.0
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289210.JPG,0,5,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.25
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289211.JPG,0,6,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.5
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289212.JPG,0,7,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.75
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289213.JPG,1,8,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,1.0
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289214.JPG,0,9,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.75
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289215.JPG,0,10,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.5
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289216.JPG,0,11,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.25
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289217.JPG,0,12,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.25
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289218.JPG,0,13,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.5
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289219.JPG,0,14,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.75
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289220.JPG,1,15,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,1.0
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289221.JPG,0,16,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.75
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289222.JPG,0,17,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.5
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289223.JPG,0,18,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.25
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289224.JPG,0,19,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.5
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289225.JPG,0,20,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,0.75
2020,NUE_2,2020-06-29,left_middle_L1,range_1_click_1,G0289226.JPG,1,21,2020/NUE_2/2020-06-29/left_middle_L1/range_1_click_1,1.0
