year,trial,date,camera,range,image,class,position,img_path ,score
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181565.JPG,0,1,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.0
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181566.JPG,0,2,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.0
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181567.JPG,0,3,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181568.JPG,0,4,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181569.JPG,0,5,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181570.JPG,1,6,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181571.JPG,0,7,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181572.JPG,0,8,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181573.JPG,0,9,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181574.JPG,0,10,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181575.JPG,0,11,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181576.JPG,0,12,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181577.JPG,1,13,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,1.0
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181578.JPG,0,14,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181579.JPG,0,15,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181580.JPG,0,16,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181581.JPG,0,17,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.25
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181582.JPG,0,18,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.5
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181583.JPG,0,19,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,0.75
2020,NUE_1,2020-06-22,left_middle_L1,range_3_click_1,G0181584.JPG,1,20,2020/NUE_1/2020-06-22/left_middle_L1/range_3_click_1,1.0
