name,predicted,target,softmax_0,softmax_1
G0237819.JPG,0,0,1.0,6.741251301753057e-14
G0237820.JPG,0,0,1.0,2.235697114634852e-13
G0237821.JPG,0,0,1.0,4.673489336441266e-27
G0237822.JPG,0,0,0.9999998807907104,9.673237144625091e-08
G0237823.JPG,1,1,0.00010986367124132812,0.9998900890350342
G0237824.JPG,1,0,0.4436367154121399,0.5563632249832153
G0237825.JPG,0,0,0.9999998807907104,1.4928448877071787e-07
G0237826.JPG,0,0,1.0,2.6715747669658896e-11
G0237827.JPG,0,0,1.0,1.4736309950080795e-08
G0237828.JPG,0,0,0.9999997615814209,2.063680710762128e-07
G0237829.JPG,1,1,0.014243092387914658,0.9857569336891174
G0237830.JPG,1,0,0.12502895295619965,0.8749710321426392
G0237831.JPG,0,0,1.0,2.488660753169336e-12
G0237831_10th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_11th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_12th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_13th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_14th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_15th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_16th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_17th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_18th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_19th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_1st_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_20th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_21st_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_22nd_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_23rd_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_24th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_25th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_26th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_27th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_28th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_29th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_2nd_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_30th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_3rd_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_4th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_5th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_6th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_7th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_8th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237831_9th_copy.JPG,0,0,1.0,2.488660753169336e-12
G0237832.JPG,0,0,1.0,3.5401164989298166e-16
G0237833.JPG,0,0,1.0,8.823851094241775e-10
G0237834.JPG,0,0,1.0,3.441334606060602e-14
G0237835.JPG,0,1,0.9113162755966187,0.08868374675512314
G0237836.JPG,1,0,0.000431443884735927,0.999568521976471
G0237837.JPG,0,0,1.0,1.3308346395388138e-12
G0237838.JPG,0,0,1.0,6.598036834503784e-15
G0237839.JPG,0,0,1.0,4.141319231987239e-12
G0237840.JPG,0,0,1.0,2.0193590130932947e-18
G0237841.JPG,0,0,0.997319757938385,0.002680232049897313
G0237842.JPG,1,1,8.883722557584406e-07,0.9999991655349731
G0237843.JPG,0,0,0.9999995231628418,4.353310316673742e-07
G0237844.JPG,0,0,1.0,7.822191719765274e-15
G0237845.JPG,0,0,1.0,1.5671352545054652e-15
G0237846.JPG,0,0,1.0,5.6565101622032144e-15
G0237847.JPG,0,0,0.9942620992660522,0.005737934727221727
G0237848.JPG,1,1,8.654469638713636e-06,0.9999912977218628
G0237849.JPG,0,0,1.0,4.496096637357505e-12
G0237850.JPG,0,0,1.0,2.2636890609749718e-26
G0237851.JPG,0,0,1.0,2.347883753980903e-25
G0237852.JPG,0,0,1.0,1.5789938833615723e-21
G0237853.JPG,0,0,0.9999998807907104,1.620113749822849e-07
G0237854.JPG,1,1,1.1317063126625726e-06,0.999998927116394
G0237855.JPG,0,0,0.9999395608901978,6.048886643839069e-05
G0237856.JPG,0,0,1.0,8.383239761750358e-18
G0237857.JPG,0,0,1.0,2.0024742405383443e-19
G0237858.JPG,0,0,1.0,1.7160066948204472e-17
G0237859.JPG,0,0,1.0,5.805569913697184e-11
G0237860.JPG,1,1,1.0198576205766585e-07,0.9999998807907104
G0237861.JPG,0,0,1.0,1.0598664168526284e-09
G0237862.JPG,0,0,1.0,1.4444496769617228e-24
G0237863.JPG,0,0,1.0,2.2657346163705462e-20
G0237864.JPG,0,0,1.0,4.21870342849139e-18
G0237865.JPG,0,0,0.9999566078186035,4.342703687143512e-05
G0237866.JPG,1,1,0.0011450513266026974,0.9988549947738647
G0237867.JPG,0,0,0.9986168146133423,0.0013832005206495523
G0237868.JPG,0,0,1.0,1.6446871642372685e-09
G0237869.JPG,0,0,1.0,3.6458350227697167e-10
G0237870.JPG,0,0,0.9999998807907104,1.0289392093909555e-07
G0237871.JPG,0,0,0.9998496770858765,0.00015035795513540506
G0237872.JPG,1,1,3.096733280472108e-06,0.9999969005584717
G0237873.JPG,0,0,0.9988942742347717,0.0011057135416194797
G0237874.JPG,0,0,1.0,1.3666927425924971e-14
G0237875.JPG,0,0,1.0,1.5888191169060187e-20
G0237876.JPG,0,0,1.0,3.760979148786293e-17
G0237877.JPG,0,0,1.0,6.55015293041242e-18
G0237878.JPG,1,1,0.018300861120224,0.9816991090774536
G0237879.JPG,0,0,0.7285720705986023,0.2714279294013977
G0237880.JPG,0,0,1.0,1.2601848081014917e-15
G0237881.JPG,0,0,1.0,1.819389257307069e-12
G0237882.JPG,0,0,1.0,5.102245259321417e-15
G0237883.JPG,0,0,1.0,4.338772180076389e-13
G0237884.JPG,0,1,0.9544147253036499,0.045585256069898605
G0237885.JPG,1,0,0.29777637124061584,0.7022236585617065
G0237886.JPG,0,0,1.0,2.8003392937847593e-09
G0237887.JPG,0,0,0.9999997615814209,2.326398202967539e-07
G0237888.JPG,0,0,1.0,3.534381988468116e-12
G0237889.JPG,0,0,1.0,3.49455184789349e-08
G0237890.JPG,0,0,0.7866246104240417,0.21337541937828064
G0237891.JPG,1,1,8.765381949160655e-07,0.9999991655349731
G0237892.JPG,0,0,0.9999914169311523,8.626429917057976e-06
G0237893.JPG,0,0,1.0,8.568615816884062e-10
G0237894.JPG,0,0,1.0,4.68893412985949e-09
G0237895.JPG,0,0,0.9999988079071045,1.216693590322393e-06
G0237896.JPG,0,0,0.999431312084198,0.0005686549702659249
G0237897.JPG,1,1,2.2692175605243392e-07,0.9999997615814209
G0237898.JPG,0,0,0.9999972581863403,2.784785465337336e-06
G0237899.JPG,0,0,1.0,5.2486718207699336e-21
G0237900.JPG,0,0,1.0,2.1927984968052387e-16
G0237901.JPG,0,0,1.0,1.603781018578998e-12
G0237902.JPG,0,0,1.0,1.505888413966261e-09
G0237903.JPG,1,1,0.0011667845537886024,0.9988332390785217
G0237904.JPG,1,0,0.05201033130288124,0.9479897022247314
G0237905.JPG,0,0,1.0,1.9368664658236945e-12
G0237906.JPG,0,0,1.0,2.737731611237356e-15
G0237907.JPG,0,0,1.0,3.4089118067754522e-18
G0237908.JPG,0,0,0.9999847412109375,1.5213657206913922e-05
G0237909.JPG,1,1,5.256116855889559e-05,0.9999474287033081
G0237910.JPG,0,0,0.9999682903289795,3.166340684401803e-05
G0237911.JPG,0,0,1.0,6.29999425595835e-24
G0237912.JPG,0,0,1.0,9.500285777943666e-26
G0237913.JPG,0,0,1.0,1.750542275199351e-29
G0237914.JPG,0,0,1.0,2.7189294902707894e-19
G0237915.JPG,1,0,0.3976411521434784,0.6023588180541992
G0237916.JPG,1,1,0.4112324118614197,0.5887675285339355
G0237917.JPG,0,0,1.0,1.93297725475407e-15
G0237918.JPG,0,0,1.0,3.687793152433594e-20
G0237919.JPG,0,0,1.0,5.916748604583648e-21
G0237920.JPG,0,0,1.0,8.064104304892479e-20
G0237921.JPG,1,0,0.020203594118356705,0.9797963500022888
G0237922.JPG,0,1,0.9752917289733887,0.024708306416869164
G0237923.JPG,0,0,1.0,8.308015460536418e-17
G0237924.JPG,0,0,1.0,3.902687105936795e-27
G0237925.JPG,0,0,1.0,3.755393668978761e-29
G0237926.JPG,0,0,1.0,1.6669133826147058e-25
G0237927.JPG,0,0,0.9975995421409607,0.0024004883598536253
G0237928.JPG,1,1,4.806893230124842e-07,0.9999995231628418
G0237929.JPG,0,0,1.0,6.3109024672769465e-09
G0237930.JPG,0,0,1.0,1.0273134280446559e-15
G0237931.JPG,0,0,1.0,9.124243534864875e-20
G0237932.JPG,0,0,1.0,7.260959156946587e-18
G0237933.JPG,0,0,0.9997350573539734,0.0002648866211529821
G0237934.JPG,1,1,9.272125680581667e-06,0.999990701675415
G0237935.JPG,0,0,1.0,7.925437216227404e-12
G0237936.JPG,0,0,1.0,2.4669055384644472e-17
G0237937.JPG,0,0,1.0,5.156968193455695e-18
G0237938.JPG,0,0,1.0,6.201766609335865e-20
G0237939.JPG,0,0,0.9781858921051025,0.02181415446102619
G0237940.JPG,1,1,5.740646429330809e-06,0.9999942779541016
G0237941.JPG,0,0,1.0,1.8671544310677746e-09
G0237942.JPG,0,0,1.0,4.59840042275885e-20
G0237943.JPG,0,0,1.0,2.0603245060821755e-20
G0237944.JPG,0,0,1.0,7.37530281456163e-18
G0237945.JPG,0,0,0.9999978542327881,2.10306211556599e-06
G0237946.JPG,1,1,3.985088824265404e-06,0.9999960660934448
G0237947.JPG,0,0,1.0,2.1746401554501027e-11
G0237948.JPG,0,0,1.0,7.824231620774905e-20
G0237949.JPG,0,0,1.0,5.993948207930486e-19
G0237950.JPG,0,0,1.0,1.4521405792785637e-16
G0237951.JPG,0,0,0.9961752891540527,0.0038246905896812677
G0237952.JPG,1,1,9.74445283645764e-05,0.9999024868011475
G0237953.JPG,0,0,0.9856070280075073,0.014392999932169914
G0237954.JPG,0,0,1.0,4.887833302165412e-13
G0237955.JPG,0,0,1.0,9.558560841792254e-18
G0237956.JPG,0,0,1.0,5.065585911592267e-17
G0237957.JPG,0,0,0.9999827146530151,1.7275520804105327e-05
G0237958.JPG,1,1,7.604271559102926e-06,0.9999923706054688
G0237959.JPG,0,0,0.9999998807907104,9.016672208872478e-08
G0237960.JPG,0,0,1.0,9.662489054724335e-19
G0237961.JPG,0,0,1.0,1.8041051687178235e-23
G0237962.JPG,0,0,1.0,2.0098669087690956e-19
G0237963.JPG,0,0,0.9999997615814209,2.7476764330458536e-07
G0237964.JPG,1,0,0.000638621102552861,0.9993613362312317
G0237965.JPG,1,1,0.3942163586616516,0.6057836413383484
G0237966.JPG,0,0,1.0,5.930270787239331e-14
G0237967.JPG,0,0,1.0,6.8498084808410464e-12
G0237968.JPG,0,0,1.0,5.394862955345782e-16
G0237969.JPG,0,0,0.9999978542327881,2.1562450456258375e-06
G0237970.JPG,1,0,0.020856045186519623,0.9791439175605774
G0237971.JPG,1,1,0.18238186836242676,0.8176180720329285
G0237972.JPG,0,0,1.0,7.235209320555214e-09
G0237973.JPG,0,0,1.0,7.674673308704413e-15
G0237974.JPG,0,0,1.0,1.8919529137795266e-11
G0237975.JPG,0,0,1.0,6.817519881963108e-09
G0237976.JPG,1,0,0.08246932178735733,0.9175307154655457
G0237977.JPG,1,1,0.0014968366594985127,0.9985032081604004
G0237978.JPG,0,0,1.0,9.206483492230078e-11
G0237979.JPG,0,0,1.0,9.322395286281981e-12
G0237980.JPG,0,0,1.0,8.07257125728933e-12
G0237981.JPG,0,0,1.0,3.5099526063397946e-10
G0237982.JPG,0,0,0.9512422680854797,0.04875773936510086
G0237983.JPG,1,1,0.013290811330080032,0.9867092370986938
G0237984.JPG,0,0,1.0,1.306918028659565e-11
G0237985.JPG,0,0,1.0,1.576147795178534e-13
G0237986.JPG,0,0,1.0,4.668184727663061e-10
G0237987.JPG,0,0,1.0,1.521695547346269e-10
G0237988.JPG,1,0,0.10034101456403732,0.8996589183807373
G0237989.JPG,1,1,0.0012067799689248204,0.9987932443618774
G0237990.JPG,0,0,1.0,5.558296010954589e-12
G0237991.JPG,0,0,1.0,1.0182461521025354e-15
G0237992.JPG,0,0,1.0,9.517107154438653e-13
G0237993.JPG,0,0,1.0,2.423571388021628e-08
G0237994.JPG,0,0,0.9747272729873657,0.025272700935602188
G0237995.JPG,1,1,1.464677438889339e-06,0.9999985694885254
G0237996.JPG,0,0,1.0,1.3822875288838077e-08
G0237997.JPG,0,0,1.0,1.21967418803548e-11
G0237998.JPG,0,0,1.0,3.6672428649353606e-08
G0237999.JPG,0,0,0.9999998807907104,7.60802123522808e-08
