name,predicted,target,softmax_0,softmax_1
G0774733.JPG,0,0,0.9999955892562866,4.364615506347036e-06
G0774734.JPG,0,0,1.0,1.61972825017849e-14
G0774735.JPG,0,0,1.0,1.4035839547912876e-12
G0774736.JPG,0,0,1.0,6.378125799693767e-16
G0774737.JPG,0,0,1.0,5.0079572541968875e-20
G0774738.JPG,0,0,1.0,2.320410850963518e-21
G0774739.JPG,0,0,1.0,1.2484122242917284e-11
G0774740.JPG,0,0,0.9976469874382019,0.00235298415645957
G0774741.JPG,1,1,2.7342319299350493e-05,0.9999727010726929
G0774742.JPG,0,0,1.0,3.14409193125087e-11
G0774743.JPG,0,0,1.0,7.802306725510882e-32
G0774744.JPG,0,0,1.0,4.5193276772939675e-41
G0774745.JPG,0,0,1.0,1.133215354689812e-34
G0774746.JPG,0,0,1.0,3.0519699981236555e-23
G0774747.JPG,0,0,0.7729825377464294,0.22701750695705414
G0774748.JPG,1,1,0.005771424155682325,0.9942286014556885
G0774749.JPG,0,0,1.0,3.1065701768841214e-13
G0774750.JPG,0,0,1.0,4.437904147100921e-35
G0774751.JPG,0,0,1.0,7.668453569491832e-34
G0774752.JPG,0,0,1.0,1.0220409172150966e-29
G0774753.JPG,0,0,1.0,7.079531730812272e-13
G0774754.JPG,1,1,0.009279299527406693,0.9907207489013672
G0774755.JPG,0,0,0.9406770467758179,0.059322893619537354
G0774756.JPG,0,0,1.0,2.1319587191560706e-24
G0774757.JPG,0,0,1.0,5.394999087650546e-43
G0774758.JPG,0,0,1.0,8.407790785948902e-44
G0774759.JPG,0,0,1.0,4.010149546795281e-22
G0774760.JPG,0,0,0.9999831914901733,1.678416083450429e-05
G0774761.JPG,1,1,3.328227103338577e-05,0.9999667406082153
G0774762.JPG,0,0,0.9980535507202148,0.0019464626675471663
G0774763.JPG,0,0,1.0,1.8083228924336781e-22
G0774764.JPG,0,0,1.0,1.9242189482246422e-26
G0774765.JPG,0,0,1.0,6.386809557217377e-26
G0774766.JPG,0,0,1.0,1.3098438087001695e-17
G0774767.JPG,0,0,0.9963096976280212,0.0036902378778904676
G0774768.JPG,1,1,8.440755482297391e-05,0.999915599822998
G0774769.JPG,0,0,1.0,2.714831016717152e-15
G0774770.JPG,0,0,1.0,2.3511108061202667e-32
G0774771.JPG,0,0,1.0,9.450356843406566e-42
G0774772.JPG,0,0,1.0,2.1210232153101584e-32
G0774773.JPG,0,0,1.0,5.695633767003943e-16
G0774774.JPG,1,0,0.07307147234678268,0.9269285798072815
G0774775.JPG,1,1,0.01904118061065674,0.980958878993988
G0774776.JPG,0,0,1.0,3.8906772914515386e-08
G0774777.JPG,0,0,1.0,5.803594820430369e-20
