year,trial,date,camera,range,image,class,position,img_path ,score
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590239.JPG,0,1,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.0
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590240.JPG,0,2,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.25
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590241.JPG,0,3,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.5
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590242.JPG,0,4,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.75
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590243.JPG,1,5,2019/NUE_2/2019-07-10/left_middle_L1/range_5,1.0
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590244.JPG,0,6,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.75
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590245.JPG,0,7,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.5
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590246.JPG,0,8,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.25
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590247.JPG,0,9,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.25
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590248.JPG,0,10,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.5
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590249.JPG,0,11,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.75
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590250.JPG,1,12,2019/NUE_2/2019-07-10/left_middle_L1/range_5,1.0
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590251.JPG,0,13,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.75
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590252.JPG,0,14,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.5
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590253.JPG,0,15,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.25
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590254.JPG,0,16,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.5
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590255.JPG,0,17,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.75
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590256.JPG,1,18,2019/NUE_2/2019-07-10/left_middle_L1/range_5,1.0
2019,NUE_2,2019-07-10,left_middle_L1,range_5,G0590257.JPG,0,19,2019/NUE_2/2019-07-10/left_middle_L1/range_5,0.75
