name,target,predicted,prob_based
G0205222.JPG,0,0,0
G0205384.JPG,0,0,0
G0205251.JPG,0,0,0
G0205262.JPG,0,0,0
G0205093.JPG,0,0,0
G0205242.JPG,0,0,0
G0205186.JPG,0,0,0
G0205180.JPG,0,0,0
G0205253.JPG,1,1,0
G0205128.JPG,1,1,0
G0205164.JPG,0,1,1
G0205422.JPG,0,0,0
G0205119.JPG,0,1,0
G0205248.JPG,0,0,0
G0205165.JPG,1,1,0
G0205162.JPG,0,0,0
G0205149.JPG,0,1,1
G0205244.JPG,0,0,0
G0205151.JPG,0,0,0
G0205469.JPG,1,1,0
G0205327.JPG,1,1,1
G0205117.JPG,0,0,0
G0205342.JPG,1,1,0
G0205318.JPG,0,0,0
G0205292.JPG,0,0,0
G0205092.JPG,0,0,0
G0205097.JPG,0,0,0
G0205400.JPG,0,1,1
G0205271.JPG,0,0,0
G0205362.JPG,0,0,0
G0205308.JPG,0,0,0
G0205343.JPG,0,0,0
G0205420.JPG,0,0,0
G0205367.JPG,0,0,0
G0205386.JPG,1,1,0
G0205267.JPG,0,1,1
G0205153.JPG,0,0,0
G0205304.JPG,0,1,0
G0205090.JPG,0,1,0
G0205212.JPG,0,0,0
G0205311.JPG,0,1,1
G0205201.JPG,0,1,0
G0205451.JPG,0,0,0
G0205289.JPG,0,0,0
G0205192.JPG,0,0,0
G0205138.JPG,0,0,0
G0205347.JPG,0,0,0
G0205275.JPG,0,1,1
G0205207.JPG,0,0,0
G0205130.JPG,0,0,0
G0205198.JPG,0,0,0
G0205439.JPG,0,0,0
G0205399.JPG,0,0,0
G0205214.JPG,0,0,0
G0205428.JPG,0,0,0
G0205203.JPG,0,0,0
G0205125.JPG,0,0,0
G0205352.JPG,0,0,0
G0205091.JPG,1,1,1
G0205374.JPG,0,0,0
G0205324.JPG,0,0,0
G0205356.JPG,0,1,1
G0205086.JPG,0,0,0
G0205096.JPG,0,0,0
G0205218.JPG,0,0,0
G0205173.JPG,1,1,1
G0205470.JPG,0,0,0
G0205175.JPG,0,0,0
G0205396.JPG,0,0,0
G0205098.JPG,0,1,1
G0205383.JPG,0,0,0
G0205332.JPG,0,0,0
G0205345.JPG,0,0,0
G0205144.JPG,0,0,0
G0205316.JPG,0,0,0
G0205458.JPG,0,0,0
G0205453.JPG,0,1,0
G0205085.JPG,0,0,0
G0205143.JPG,1,1,1
G0205264.JPG,0,0,0
G0205254.JPG,0,0,0
G0205118.JPG,0,0,0
G0205296.JPG,0,0,0
G0205381.JPG,0,0,0
G0205094.JPG,0,0,0
G0205213.JPG,0,0,0
G0205406.JPG,0,0,0
G0205206.JPG,0,0,0
G0205237.JPG,0,0,0
G0205231.JPG,0,1,0
G0205157.JPG,0,1,0
G0205263.JPG,0,0,0
G0205408.JPG,0,1,1
G0205100.JPG,0,0,0
G0205306.JPG,1,0,0
G0205181.JPG,0,0,0
G0205106.JPG,0,0,0
G0205375.JPG,0,0,0
G0205365.JPG,0,0,0
G0205463.JPG,0,0,0
G0205169.JPG,0,0,0
G0205107.JPG,0,0,0
G0205307.JPG,0,0,0
G0205163.JPG,0,0,0
G0205154.JPG,0,0,0
G0205269.JPG,0,0,0
G0205080.JPG,0,0,0
G0205270.JPG,0,0,0
G0205313.JPG,0,0,0
G0205336.JPG,0,0,0
G0205177.JPG,0,0,0
G0205371.JPG,1,1,1
G0205475.JPG,0,0,0
G0205471.JPG,0,0,0
G0205305.JPG,0,0,0
G0205132.JPG,0,0,0
G0205434.JPG,0,0,0
G0205459.JPG,0,0,0
G0205191.JPG,0,0,0
G0205135.JPG,1,1,1
G0205079.JPG,0,0,0
G0205146.JPG,0,0,0
G0205427.JPG,0,0,0
G0205122.JPG,0,0,0
G0205171.JPG,0,0,0
G0205202.JPG,1,1,0
G0205385.JPG,0,1,1
G0205176.JPG,0,0,0
G0205380.JPG,0,0,0
G0205297.JPG,1,1,1
G0205071.JPG,0,0,0
G0205456.JPG,0,0,0
G0205337.JPG,0,0,0
G0205260.JPG,0,1,1
G0205168.JPG,0,0,0
G0205378.JPG,0,0,0
G0205178.JPG,0,0,0
G0205075.JPG,0,0,0
G0205328.JPG,0,0,0
G0205209.JPG,1,1,1
G0205320.JPG,1,1,0
G0205082.JPG,0,0,0
G0205301.JPG,0,0,0
G0205424.JPG,1,1,0
G0205454.JPG,1,1,1
G0205389.JPG,0,0,0
G0205414.JPG,0,0,0
G0205359.JPG,0,0,0
G0205194.JPG,1,1,0
G0205466.JPG,0,0,0
G0205393.JPG,0,1,1
G0205238.JPG,0,1,0
G0205245.JPG,0,1,0
G0205300.JPG,0,0,0
G0205152.JPG,0,0,0
G0205370.JPG,0,0,0
G0205405.JPG,0,0,0
G0205467.JPG,0,0,0
G0205474.JPG,0,0,0
G0205462.JPG,0,0,0
G0205205.JPG,0,0,0
G0205183.JPG,0,0,0
G0205376.JPG,0,0,0
G0205225.JPG,0,0,0
G0205210.JPG,0,0,0
G0205110.JPG,0,0,0
G0205331.JPG,0,0,0
G0205395.JPG,0,0,0
G0205226.JPG,0,0,0
G0205184.JPG,0,0,0
G0205445.JPG,1,1,0
G0205373.JPG,0,0,0
G0205468.JPG,0,1,1
G0205317.JPG,0,0,0
G0205219.JPG,0,0,0
G0205404.JPG,0,0,0
G0205200.JPG,0,0,0
G0205444.JPG,0,1,1
G0205189.JPG,0,0,0
G0205073.JPG,0,0,0
G0205257.JPG,0,0,0
G0205329.JPG,0,0,0
G0205072.JPG,0,0,0
G0205350.JPG,1,0,0
G0205276.JPG,1,0,0
G0205129.JPG,0,0,0
G0205223.JPG,0,1,1
G0205281.JPG,0,0,0
G0205436.JPG,0,0,0
G0205361.JPG,0,0,0
G0205172.JPG,0,1,1
G0205394.JPG,1,1,0
G0205081.JPG,0,0,0
G0205140.JPG,0,0,0
G0205121.JPG,0,0,0
G0205204.JPG,0,0,0
G0205239.JPG,1,1,1
G0205448.JPG,0,0,0
G0205391.JPG,0,0,0
G0205413.JPG,0,0,0
G0205415.JPG,0,0,0
G0205334.JPG,0,0,0
G0205303.JPG,0,0,0
G0205076.JPG,1,1,1
G0205160.JPG,0,0,0
G0205437.JPG,0,0,0
G0205259.JPG,0,0,0
G0205155.JPG,0,0,0
G0205246.JPG,1,1,1
G0205410.JPG,0,0,0
G0205346.JPG,0,0,0
G0205298.JPG,0,0,0
G0205348.JPG,0,0,0
G0205109.JPG,0,0,0
G0205322.JPG,0,0,0
G0205442.JPG,0,0,0
G0205387.JPG,0,0,0
G0205379.JPG,1,1,1
G0205240.JPG,0,0,0
G0205230.JPG,0,0,0
G0205465.JPG,0,0,0
G0205221.JPG,0,0,0
G0205195.JPG,0,0,0
G0205185.JPG,0,0,0
G0205111.JPG,0,0,0
G0205103.JPG,0,0,0
G0205087.JPG,0,0,0
G0205256.JPG,0,0,0
G0205443.JPG,0,0,0
G0205325.JPG,0,0,0
G0205401.JPG,1,1,1
G0205326.JPG,0,1,0
G0205147.JPG,0,0,0
G0205216.JPG,0,1,1
G0205074.JPG,0,0,0
G0205330.JPG,0,0,0
G0205366.JPG,0,0,0
G0205282.JPG,0,1,1
G0205211.JPG,0,0,0
G0205116.JPG,0,0,0
G0205187.JPG,1,1,1
G0205333.JPG,0,0,0
G0205199.JPG,0,0,0
G0205268.JPG,1,0,0
G0205108.JPG,0,0,0
G0205403.JPG,0,0,0
G0205412.JPG,0,0,0
G0205220.JPG,0,0,0
G0205397.JPG,0,0,0
G0205315.JPG,0,0,0
G0205099.JPG,1,1,1
G0205249.JPG,0,0,0
G0205167.JPG,0,0,0
G0205288.JPG,0,0,0
