name,target,predicted,prob_based
G0592501.JPG,0,0,0
G0592124.JPG,1,0,0
G0581732.JPG,0,0,0
G0592355.JPG,0,0,0
G0592137.JPG,0,0,0
G0581783.JPG,0,0,0
G0581874.JPG,0,0,0
G0581615.JPG,1,1,1
G0581786.JPG,1,1,0
G0592126.JPG,0,0,0
G0581907.JPG,0,0,0
G0592386.JPG,0,0,0
G0581819.JPG,0,0,0
G0592171.JPG,0,0,0
G0581572.JPG,0,0,0
G0581823.JPG,1,1,1
G0581729.JPG,0,0,0
G0592394.JPG,0,0,0
G0592479.JPG,0,0,0
G0592365.JPG,0,0,0
G0581663.JPG,0,0,0
G0581924.JPG,0,0,0
G0581580.JPG,0,0,0
G0581591.JPG,0,0,0
G0592237.JPG,0,0,0
G0581922.JPG,0,0,0
G0592371.JPG,0,0,0
G0581693.JPG,0,0,0
G0581617.JPG,0,0,0
G0592450.JPG,1,1,1
G0592493.JPG,0,0,0
G0592485.JPG,0,0,0
G0581865.JPG,0,0,0
G0592187.JPG,0,0,0
G0581813.JPG,0,0,0
G0592317.JPG,1,1,1
G0581985.JPG,0,1,0
G0592230.JPG,0,0,0
G0592263.JPG,0,0,0
G0581872.JPG,0,0,0
G0581804.JPG,0,0,0
G0581818.JPG,0,0,0
G0592163.JPG,0,0,0
G0592472.JPG,0,0,0
G0592268.JPG,0,0,0
G0581613.JPG,0,0,0
G0592361.JPG,1,1,1
G0592516.JPG,1,0,0
G0592334.JPG,0,0,0
G0592306.JPG,0,0,0
G0581847.JPG,0,0,0
G0581830.JPG,0,1,1
G0592087.JPG,0,0,0
G0582037.JPG,0,0,0
G0581651.JPG,0,0,0
G0592173.JPG,0,0,0
G0581767.JPG,0,0,0
G0581654.JPG,0,0,0
G0592316.JPG,0,0,0
G0581803.JPG,0,0,0
G0592364.JPG,0,0,0
G0581773.JPG,0,0,0
G0592056.JPG,0,0,0
G0581976.JPG,0,0,0
G0592192.JPG,0,1,0
G0581857.JPG,0,0,0
G0592273.JPG,1,1,0
G0581656.JPG,0,0,0
G0581734.JPG,1,1,1
